,subject,sentence_type,question,speaker,intonation,illocution,annoyance,authority,polite,stance,illoc_2,perloc_2,gender,age,race,region,bias,exp_date,speaker_gen
2629,R_1Dv9vlcpbpvaU8T,Wh_Q,Room,Kate,Rise,request,74,62,21,18,,,M,20s,Caucasian_A,"mayfield, ky",request,2/8/16,F
2630,R_1Dv9vlcpbpvaU8T,Wh_Q,Bag,Ed,Rise,accusation,100,100,0,10,,,M,20s,Caucasian_A,"mayfield, ky",ambiguous,2/8/16,M
2631,R_1Dv9vlcpbpvaU8T,Wh_Q,Stuff,Aron,Level,accusation,100,67,0,13,,,M,20s,Caucasian_A,"mayfield, ky",ambiguous,2/8/16,M
2632,R_1Dv9vlcpbpvaU8T,Wh_Q,Cup,Andrea,Level,info_s,90,7,11,13,,,M,20s,Caucasian_A,"mayfield, ky",ambiguous,2/8/16,F
2633,R_1Dv9vlcpbpvaU8T,Wh_Q,Worry,Kate,Level,info_s,0,0,100,80,,,M,20s,Caucasian_A,"mayfield, ky",ambiguous,2/8/16,F
2634,R_SIeg0GM9tpaVqa5,Wh_Q,Armadillos,Aron,Rise,info_s,0,50,79,70,,,F,20s,Caucasian_A,chicago,info_s,2/8/16,M
2635,R_SIeg0GM9tpaVqa5,Wh_Q,Manatees,Ed,Fall,info_s,10,40,50,50,,"All of this sounds like someone just reading a prompt, so it's hard to really find 'emotions' or anything in there. You should have people act out skits with each other or something and record that; it would probably make things feel a little more natural than just sitting and reading.",F,20s,Caucasian_A,chicago,info_s,2/8/16,M
2636,R_SIeg0GM9tpaVqa5,Wh_Q,Ants,Kate,Level,info_s,11,45,60,61,,,F,20s,Caucasian_A,chicago,info_s,2/8/16,F
2637,R_SIeg0GM9tpaVqa5,Wh_Q,Maria,Andrea,Rise,info_s,30,51,51,50,,,F,20s,Caucasian_A,chicago,info_s,2/8/16,F
2638,R_SIeg0GM9tpaVqa5,Wh_Q,Movies,Ed,Rise,info_s,11,25,70,70,,These all seem unnaturally flat and tentative.,F,20s,Caucasian_A,chicago,invitation,2/8/16,M
2639,R_SIeg0GM9tpaVqa5,Wh_Q,Bite,Kate,Rise,invitation,0,49,93,91,,,F,20s,Caucasian_A,chicago,invitation,2/8/16,F
2640,R_SIeg0GM9tpaVqa5,Wh_Q,Game,Andrea,Level,info_s,60,50,50,44,,,F,20s,Caucasian_A,chicago,invitation,2/8/16,F
2641,R_SIeg0GM9tpaVqa5,Wh_Q,Run,Aron,Fall,invitation,20,40,70,70,,,F,20s,Caucasian_A,chicago,invitation,2/8/16,M
2642,R_SIeg0GM9tpaVqa5,Wh_Q,Pen,Aron,Fall,info_s,0,50,61,60,,,F,20s,Caucasian_A,chicago,request,2/8/16,M
2643,R_SIeg0GM9tpaVqa5,Wh_Q,Pass,Andrea,Fall,info_s,70,55,50,40,,sounded kind of tired/weary and annoyed,F,20s,Caucasian_A,chicago,request,2/8/16,F
2644,R_SIeg0GM9tpaVqa5,Wh_Q,Volume,Ed,Level,request,75,60,60,45,,,F,20s,Caucasian_A,chicago,request,2/8/16,M
2645,R_SIeg0GM9tpaVqa5,Wh_Q,Room,Kate,Rise,info_s,20,50,85,49,,,F,20s,Caucasian_A,chicago,request,2/8/16,F
2646,R_SIeg0GM9tpaVqa5,Wh_Q,Bag,Ed,Rise,info_s,10,50,60,50,,,F,20s,Caucasian_A,chicago,ambiguous,2/8/16,M
2647,R_SIeg0GM9tpaVqa5,Wh_Q,Stuff,Aron,Fall,info_s,10,11,70,50,,,F,20s,Caucasian_A,chicago,ambiguous,2/8/16,M
2648,R_SIeg0GM9tpaVqa5,Wh_Q,Cup,Andrea,Level,info_s,60,50,70,50,,,F,20s,Caucasian_A,chicago,ambiguous,2/8/16,F
2649,R_SIeg0GM9tpaVqa5,Wh_Q,Worry,Kate,Rise,info_s,10,10,90,80,,,F,20s,Caucasian_A,chicago,ambiguous,2/8/16,F
2650,R_1GuYzAR8cX9MrtF,Wh_Q,Armadillos,Aron,Level,info_s,0,0,100,50,none,none,M,40s,Caucasian_A,"Charlotte, NC",info_s,2/8/16,M
2651,R_1GuYzAR8cX9MrtF,Wh_Q,Manatees,Ed,Level,info_s,60,0,0,50,"This didn't sound much like a question at all, like someone being forced to ask something they didn't care about. ",none,M,40s,Caucasian_A,"Charlotte, NC",info_s,2/8/16,M
2652,R_1GuYzAR8cX9MrtF,Wh_Q,Ants,Kate,Level,info_s,0,0,50,50,"Very neutral sounding, it didn't sound like a question. ",Sounded a little artificial. ,M,40s,Caucasian_A,"Charlotte, NC",info_s,2/8/16,F
2653,R_1GuYzAR8cX9MrtF,Wh_Q,Maria,Andrea,Level,info_s,40,60,20,50,"She sounds kind of tired, not angry but more exasperated ",none,M,40s,Caucasian_A,"Charlotte, NC",info_s,2/8/16,F
2654,R_1GuYzAR8cX9MrtF,Wh_Q,Movies,Ed,Level,info_s,65,30,25,40,Sounds like me trying to get my wife to make a decision. ,none,M,40s,Caucasian_A,"Charlotte, NC",invitation,2/8/16,M
2655,R_1GuYzAR8cX9MrtF,Wh_Q,Bite,Kate,Rise,invitation,0,10,95,100,The end of the sentence sounded a little unnatural. ,none,M,40s,Caucasian_A,"Charlotte, NC",invitation,2/8/16,F
2656,R_1GuYzAR8cX9MrtF,Wh_Q,Game,Andrea,Fall,info_s,65,0,0,50,Sounds like a little kid who is anxious and wants to play a game. ,none,M,40s,Caucasian_A,"Charlotte, NC",invitation,2/8/16,F
2657,R_1GuYzAR8cX9MrtF,Wh_Q,Run,Aron,Rise,invitation,0,50,90,90,This one sounded a little artificial but it was still easy to interpret. ,none,M,40s,Caucasian_A,"Charlotte, NC",invitation,2/8/16,M
2658,R_1GuYzAR8cX9MrtF,Wh_Q,Pen,Aron,Level,request,0,0,30,50,"The way the voice trailed off at the end was a little odd, it made it sound a little artificial. ","It wasn't the most polite way to ask for a pen, but it wasn't rude.",M,40s,Caucasian_A,"Charlotte, NC",request,2/8/16,M
2659,R_1GuYzAR8cX9MrtF,Wh_Q,Pass,Andrea,Fall,info_s,80,0,0,40,"It sounds like something the speaker would not really be asking of someone else, but more just asking out loud, letting others know they have lost their pass. ",none,M,40s,Caucasian_A,"Charlotte, NC",request,2/8/16,F
2660,R_1GuYzAR8cX9MrtF,Wh_Q,Volume,Ed,Rise,request,90,100,0,30,Sounds like a father trying to politely command a child to do something. ,none,M,40s,Caucasian_A,"Charlotte, NC",request,2/8/16,M
2661,R_1GuYzAR8cX9MrtF,Wh_Q,Room,Kate,Fall,info_s,25,85,50,40,"She is asking but she's not really asking, she's kind of telling someone to clean their room. I wasn't sure how to classify it",none,M,40s,Caucasian_A,"Charlotte, NC",request,2/8/16,F
2662,R_1GuYzAR8cX9MrtF,Wh_Q,Bag,Ed,Level,info_s,80,90,10,10,Sounded like an annoyed TSA agent. ,none,M,40s,Caucasian_A,"Charlotte, NC",ambiguous,2/8/16,M
2663,R_1GuYzAR8cX9MrtF,Wh_Q,Stuff,Aron,Level,info_s,80,50,60,20,They sounded like they were tired and annoyed. ,none,M,40s,Caucasian_A,"Charlotte, NC",ambiguous,2/8/16,M
2664,R_1GuYzAR8cX9MrtF,Wh_Q,Cup,Andrea,Rise,info_s,85,50,15,10,Sounds annoyed,none,M,40s,Caucasian_A,"Charlotte, NC",ambiguous,2/8/16,F
2665,R_1GuYzAR8cX9MrtF,Wh_Q,Worry,Kate,Level,info_s,30,50,50,50,This was hard to interpret. It sounded computer generated and artificial. ,none,M,40s,Caucasian_A,"Charlotte, NC",ambiguous,2/8/16,F
2666,R_QchInJGFFRS0ouJ,Wh_Q,Armadillos,Aron,Rise,info_s,0,0,91,90,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",info_s,2/8/16,M
2667,R_QchInJGFFRS0ouJ,Wh_Q,Manatees,Ed,Fall,info_s,0,0,80,70,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",info_s,2/8/16,M
2668,R_QchInJGFFRS0ouJ,Wh_Q,Ants,Kate,Level,info_s,0,0,91,90,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",info_s,2/8/16,F
2669,R_QchInJGFFRS0ouJ,Wh_Q,Maria,Andrea,Level,invitation,61,91,31,30,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",info_s,2/8/16,F
2670,R_QchInJGFFRS0ouJ,Wh_Q,Movies,Ed,Level,info_s,19,30,70,90,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",invitation,2/8/16,M
2671,R_QchInJGFFRS0ouJ,Wh_Q,Bite,Kate,Rise,invitation,0,0,90,90,Speaker seems subservient to the listener.,She is friendly and subservient.,M,50s_60s,Caucasian_A,"Phoenix, Arizona",invitation,2/8/16,F
2672,R_QchInJGFFRS0ouJ,Wh_Q,Game,Andrea,Rise,invitation,0,80,90,90,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",invitation,2/8/16,F
2673,R_QchInJGFFRS0ouJ,Wh_Q,Run,Aron,Level,invitation,0,60,70,90,,Speaker seems in charge or more in a power position that the listener.,M,50s_60s,Caucasian_A,"Phoenix, Arizona",invitation,2/8/16,M
2674,R_QchInJGFFRS0ouJ,Wh_Q,Pen,Aron,Fall,request,6,71,90,51,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",request,2/8/16,M
2675,R_QchInJGFFRS0ouJ,Wh_Q,Pass,Andrea,Level,info_s,91,91,20,30,,The speakers is exasperated,M,50s_60s,Caucasian_A,"Phoenix, Arizona",request,2/8/16,F
2676,R_QchInJGFFRS0ouJ,Wh_Q,Volume,Ed,Level,request,75,100,21,30,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",request,2/8/16,M
2677,R_QchInJGFFRS0ouJ,Wh_Q,Room,Kate,Level,request,95,95,9,10,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",request,2/8/16,F
2678,R_QchInJGFFRS0ouJ,Wh_Q,Bag,Ed,Rise,info_s,10,91,30,50,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",ambiguous,2/8/16,M
2679,R_QchInJGFFRS0ouJ,Wh_Q,Stuff,Aron,Fall,invitation,76,35,19,20,,Speaker seems annoyed.,M,50s_60s,Caucasian_A,"Phoenix, Arizona",ambiguous,2/8/16,M
2680,R_QchInJGFFRS0ouJ,Wh_Q,Cup,Andrea,Level,accusation,71,79,14,20,,,M,50s_60s,Caucasian_A,"Phoenix, Arizona",ambiguous,2/8/16,F
2681,R_QchInJGFFRS0ouJ,Wh_Q,Worry,Kate,Rise,info_s,0,0,80,90,,She has affection and concern for the listener,M,50s_60s,Caucasian_A,"Phoenix, Arizona",ambiguous,2/8/16,F
2682,R_Tdgp4vsSVBEQ0QV,Wh_Q,Armadillos,Aron,Rise,info_s,14,34,82,81,,,M,30s,Caucasian_A,"ann arbor, michigan",info_s,2/8/16,M
2683,R_Tdgp4vsSVBEQ0QV,Wh_Q,Manatees,Ed,Fall,info_s,32,40,66,67,,,M,30s,Caucasian_A,"ann arbor, michigan",info_s,2/8/16,M
2684,R_Tdgp4vsSVBEQ0QV,Wh_Q,Ants,Kate,Rise,info_s,12,19,74,65,,,M,30s,Caucasian_A,"ann arbor, michigan",info_s,2/8/16,F
2685,R_Tdgp4vsSVBEQ0QV,Wh_Q,Maria,Andrea,Level,info_s,75,56,53,30,,,M,30s,Caucasian_A,"ann arbor, michigan",info_s,2/8/16,F
2686,R_Tdgp4vsSVBEQ0QV,Wh_Q,Movies,Ed,Rise,info_s,16,60,77,86,,,M,30s,Caucasian_A,"ann arbor, michigan",invitation,2/8/16,M
2687,R_Tdgp4vsSVBEQ0QV,Wh_Q,Bite,Kate,Level,invitation,5,45,91,86,,,M,30s,Caucasian_A,"ann arbor, michigan",invitation,2/8/16,F
2688,R_Tdgp4vsSVBEQ0QV,Wh_Q,Game,Andrea,Fall,info_s,64,54,50,62,,,M,30s,Caucasian_A,"ann arbor, michigan",invitation,2/8/16,F
2689,R_Tdgp4vsSVBEQ0QV,Wh_Q,Run,Aron,Rise,invitation,19,40,85,72,,,M,30s,Caucasian_A,"ann arbor, michigan",invitation,2/8/16,M
2690,R_Tdgp4vsSVBEQ0QV,Wh_Q,Pen,Aron,Level,info_s,23,40,49,57,,,M,30s,Caucasian_A,"ann arbor, michigan",request,2/8/16,M
2691,R_Tdgp4vsSVBEQ0QV,Wh_Q,Pass,Andrea,Fall,info_s,59,58,31,33,,,M,30s,Caucasian_A,"ann arbor, michigan",request,2/8/16,F
2692,R_Tdgp4vsSVBEQ0QV,Wh_Q,Volume,Ed,Level,request,74,53,52,40,,,M,30s,Caucasian_A,"ann arbor, michigan",request,2/8/16,M
2693,R_Tdgp4vsSVBEQ0QV,Wh_Q,Room,Kate,Level,info_s,66,54,77,55,,,M,30s,Caucasian_A,"ann arbor, michigan",request,2/8/16,F
2694,R_Tdgp4vsSVBEQ0QV,Wh_Q,Bag,Ed,Level,info_s,81,80,48,42,,,M,30s,Caucasian_A,"ann arbor, michigan",ambiguous,2/8/16,M
2695,R_Tdgp4vsSVBEQ0QV,Wh_Q,Stuff,Aron,Rise,info_s,69,68,51,42,,,M,30s,Caucasian_A,"ann arbor, michigan",ambiguous,2/8/16,M
2696,R_Tdgp4vsSVBEQ0QV,Wh_Q,Cup,Andrea,Level,info_s,92,78,46,20,,,M,30s,Caucasian_A,"ann arbor, michigan",ambiguous,2/8/16,F
2697,R_Tdgp4vsSVBEQ0QV,Wh_Q,Worry,Kate,Level,info_s,56,29,69,76,,,M,30s,Caucasian_A,"ann arbor, michigan",ambiguous,2/8/16,F
2698,R_10P1IY4kRUDvTbC,Wh_Q,Armadillos,Aron,Fall,info_s,0,50,80,50,,,M,20s,Asian_A,USA,info_s,2/8/16,M
2699,R_10P1IY4kRUDvTbC,Wh_Q,Manatees,Ed,Rise,info_s,0,0,100,50,,,M,20s,Asian_A,USA,info_s,2/8/16,M
2700,R_10P1IY4kRUDvTbC,Wh_Q,Ants,Kate,Rise,info_s,0,50,60,50,,,M,20s,Asian_A,USA,info_s,2/8/16,F
2701,R_10P1IY4kRUDvTbC,Wh_Q,Maria,Andrea,Rise,info_s,60,60,40,30,,,M,20s,Asian_A,USA,info_s,2/8/16,F
2702,R_10P1IY4kRUDvTbC,Wh_Q,Movies,Ed,Fall,info_s,0,80,50,50,,,M,20s,Asian_A,USA,invitation,2/8/16,M
2703,R_10P1IY4kRUDvTbC,Wh_Q,Bite,Kate,Level,invitation,0,0,100,100,,,M,20s,Asian_A,USA,invitation,2/8/16,F
2704,R_10P1IY4kRUDvTbC,Wh_Q,Game,Andrea,Level,info_s,80,30,40,40,,,M,20s,Asian_A,USA,invitation,2/8/16,F
2705,R_10P1IY4kRUDvTbC,Wh_Q,Run,Aron,Level,invitation,0,30,90,80,,,M,20s,Asian_A,USA,invitation,2/8/16,M
2706,R_10P1IY4kRUDvTbC,Wh_Q,Pen,Aron,Fall,info_s,70,50,40,40,,,M,20s,Asian_A,USA,request,2/8/16,M
2707,R_10P1IY4kRUDvTbC,Wh_Q,Pass,Andrea,Level,info_s,70,60,20,40,,,M,20s,Asian_A,USA,request,2/8/16,F
2708,R_10P1IY4kRUDvTbC,Wh_Q,Volume,Ed,Fall,request,80,80,10,0,,,M,20s,Asian_A,USA,request,2/8/16,M
2709,R_10P1IY4kRUDvTbC,Wh_Q,Room,Kate,Fall,info_s,100,100,0,21,,,M,20s,Asian_A,USA,request,2/8/16,F
2710,R_10P1IY4kRUDvTbC,Wh_Q,Bag,Ed,Fall,info_s,100,100,20,10,,,M,20s,Asian_A,USA,ambiguous,2/8/16,M
2711,R_10P1IY4kRUDvTbC,Wh_Q,Stuff,Aron,Fall,info_s,60,70,30,30,,,M,20s,Asian_A,USA,ambiguous,2/8/16,M
2712,R_10P1IY4kRUDvTbC,Wh_Q,Cup,Andrea,Rise,info_s,49,100,50,40,,,M,20s,Asian_A,USA,ambiguous,2/8/16,F
2713,R_10P1IY4kRUDvTbC,Wh_Q,Worry,Kate,Rise,info_s,0,0,100,70,,,M,20s,Asian_A,USA,ambiguous,2/8/16,F
2714,R_1Fh3am4bzbrcdb3,Wh_Q,Armadillos,Aron,Rise,info_s,0,0,80,51,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",info_s,2/8/16,M
2715,R_1Fh3am4bzbrcdb3,Wh_Q,Manatees,Ed,Rise,info_s,0,0,80,50,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",info_s,2/8/16,M
2716,R_1Fh3am4bzbrcdb3,Wh_Q,Ants,Kate,Fall,info_s,0,9,80,50,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",info_s,2/8/16,F
2717,R_1Fh3am4bzbrcdb3,Wh_Q,Maria,Andrea,Fall,info_s,50,21,61,30,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",info_s,2/8/16,F
2718,R_1Fh3am4bzbrcdb3,Wh_Q,Movies,Ed,Rise,info_s,0,0,81,60,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",invitation,2/8/16,M
2719,R_1Fh3am4bzbrcdb3,Wh_Q,Bite,Kate,Level,invitation,0,19,80,60,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",invitation,2/8/16,F
2720,R_1Fh3am4bzbrcdb3,Wh_Q,Game,Andrea,Fall,info_s,20,20,60,41,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",invitation,2/8/16,F
2721,R_1Fh3am4bzbrcdb3,Wh_Q,Run,Aron,Rise,invitation,0,10,80,60,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",invitation,2/8/16,M
2722,R_1Fh3am4bzbrcdb3,Wh_Q,Pen,Aron,Fall,info_s,5,50,60,50,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",request,2/8/16,M
2723,R_1Fh3am4bzbrcdb3,Wh_Q,Pass,Andrea,Fall,info_s,70,40,50,30,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",request,2/8/16,F
2724,R_1Fh3am4bzbrcdb3,Wh_Q,Volume,Ed,Rise,request,61,70,60,31,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",request,2/8/16,M
2725,R_1Fh3am4bzbrcdb3,Wh_Q,Room,Kate,Level,info_s,50,20,71,39,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",request,2/8/16,F
2726,R_1Fh3am4bzbrcdb3,Wh_Q,Bag,Ed,Fall,info_s,19,50,51,30,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",ambiguous,2/8/16,M
2727,R_1Fh3am4bzbrcdb3,Wh_Q,Stuff,Aron,Fall,info_s,60,40,60,31,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",ambiguous,2/8/16,M
2728,R_1Fh3am4bzbrcdb3,Wh_Q,Cup,Andrea,Fall,info_s,40,20,61,31,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",ambiguous,2/8/16,F
2729,R_1Fh3am4bzbrcdb3,Wh_Q,Worry,Kate,Level,info_s,30,10,70,51,,"Not a lot of warmth in that question, given the meaning of the question.",F,50s_60s,Caucasian_A,"Brooklyn, NY",ambiguous,2/8/16,F
2730,R_2e3C6j4vpghakV8,Wh_Q,Armadillos,Aron,Level,info_s,0,0,100,100,No,optimistic,M,20s,Hispanic_A,El Paso,info_s,2/8/16,M
2731,R_2e3C6j4vpghakV8,Wh_Q,Manatees,Ed,Fall,info_s,0,0,100,100,No,not snobbish,M,20s,Hispanic_A,El Paso,info_s,2/8/16,M
2732,R_2e3C6j4vpghakV8,Wh_Q,Ants,Kate,Rise,info_s,0,0,100,100,Speaker is Soft-spoken,friendly,M,20s,Hispanic_A,El Paso,info_s,2/8/16,F
2733,R_2e3C6j4vpghakV8,Wh_Q,Maria,Andrea,Level,info_s,100,100,0,0,,snobbish,M,20s,Hispanic_A,El Paso,info_s,2/8/16,F
2734,R_2e3C6j4vpghakV8,Wh_Q,Movies,Ed,Rise,info_s,100,0,0,0,No,pessimistic,M,20s,Hispanic_A,El Paso,invitation,2/8/16,M
2735,R_2e3C6j4vpghakV8,Wh_Q,Bite,Kate,Level,invitation,0,0,100,100,No,friendly,M,20s,Hispanic_A,El Paso,invitation,2/8/16,F
2736,R_2e3C6j4vpghakV8,Wh_Q,Game,Andrea,Level,info_s,100,100,0,0,No,pessimistic,M,20s,Hispanic_A,El Paso,invitation,2/8/16,F
2737,R_2e3C6j4vpghakV8,Wh_Q,Run,Aron,Level,invitation,0,0,100,100,No,optimistic,M,20s,Hispanic_A,El Paso,invitation,2/8/16,M
2738,R_2e3C6j4vpghakV8,Wh_Q,Pen,Aron,Rise,info_s,0,100,100,100,No,optimistic,M,20s,Hispanic_A,El Paso,request,2/8/16,M
2739,R_2e3C6j4vpghakV8,Wh_Q,Pass,Andrea,Rise,info_s,100,100,0,0,No,snobbish,M,20s,Hispanic_A,El Paso,request,2/8/16,F
2740,R_2e3C6j4vpghakV8,Wh_Q,Volume,Ed,Fall,request,100,100,0,0,No,unfriendly,M,20s,Hispanic_A,El Paso,request,2/8/16,M
2741,R_2e3C6j4vpghakV8,Wh_Q,Room,Kate,Level,info_s,100,100,0,0,No,pessimistic,M,20s,Hispanic_A,El Paso,request,2/8/16,F
2742,R_2e3C6j4vpghakV8,Wh_Q,Bag,Ed,Level,info_s,100,0,0,0,No,unfriendly,M,20s,Hispanic_A,El Paso,ambiguous,2/8/16,M
2743,R_2e3C6j4vpghakV8,Wh_Q,Stuff,Aron,Level,info_s,100,100,0,0,No,snobbish,M,20s,Hispanic_A,El Paso,ambiguous,2/8/16,M
2744,R_2e3C6j4vpghakV8,Wh_Q,Cup,Andrea,Rise,info_s,100,100,0,0,No,snobbish,M,20s,Hispanic_A,El Paso,ambiguous,2/8/16,F
2745,R_2e3C6j4vpghakV8,Wh_Q,Worry,Kate,Rise,info_s,100,100,0,0,No,pessimistic,M,20s,Hispanic_A,El Paso,ambiguous,2/8/16,F
2746,R_10ovNBKxv01DXGQ,Wh_Q,Armadillos,Aron,Level,info_s,0,20,50,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",info_s,2/8/16,M
2747,R_10ovNBKxv01DXGQ,Wh_Q,Manatees,Ed,Level,info_s,60,30,30,30,,,F,30s,Caucasian_A,"St. Petersburg, Florida",info_s,2/8/16,M
2748,R_10ovNBKxv01DXGQ,Wh_Q,Ants,Kate,Fall,info_s,0,0,91,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",info_s,2/8/16,F
2749,R_10ovNBKxv01DXGQ,Wh_Q,Maria,Andrea,Level,info_s,50,9,40,30,,,F,30s,Caucasian_A,"St. Petersburg, Florida",info_s,2/8/16,F
2750,R_10ovNBKxv01DXGQ,Wh_Q,Movies,Ed,Fall,info_s,50,71,50,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",invitation,2/8/16,M
2751,R_10ovNBKxv01DXGQ,Wh_Q,Bite,Kate,Fall,invitation,0,60,70,60,,,F,30s,Caucasian_A,"St. Petersburg, Florida",invitation,2/8/16,F
2752,R_10ovNBKxv01DXGQ,Wh_Q,Game,Andrea,Rise,info_s,10,0,50,40,,,F,30s,Caucasian_A,"St. Petersburg, Florida",invitation,2/8/16,F
2753,R_10ovNBKxv01DXGQ,Wh_Q,Run,Aron,Fall,invitation,0,100,80,60,,,F,30s,Caucasian_A,"St. Petersburg, Florida",invitation,2/8/16,M
2754,R_10ovNBKxv01DXGQ,Wh_Q,Pen,Aron,Level,info_s,40,10,50,40,,,F,30s,Caucasian_A,"St. Petersburg, Florida",request,2/8/16,M
2755,R_10ovNBKxv01DXGQ,Wh_Q,Pass,Andrea,Level,info_s,60,0,50,40,,,F,30s,Caucasian_A,"St. Petersburg, Florida",request,2/8/16,F
2756,R_10ovNBKxv01DXGQ,Wh_Q,Volume,Ed,Level,request,50,60,71,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",request,2/8/16,M
2757,R_10ovNBKxv01DXGQ,Wh_Q,Room,Kate,Level,info_s,50,30,60,40,,,F,30s,Caucasian_A,"St. Petersburg, Florida",request,2/8/16,F
2758,R_10ovNBKxv01DXGQ,Wh_Q,Bag,Ed,Rise,info_s,70,60,40,40,,,F,30s,Caucasian_A,"St. Petersburg, Florida",ambiguous,2/8/16,M
2759,R_10ovNBKxv01DXGQ,Wh_Q,Stuff,Aron,Fall,info_s,10,70,60,60,,,F,30s,Caucasian_A,"St. Petersburg, Florida",ambiguous,2/8/16,M
2760,R_10ovNBKxv01DXGQ,Wh_Q,Cup,Andrea,Fall,info_s,30,20,50,40,,,F,30s,Caucasian_A,"St. Petersburg, Florida",ambiguous,2/8/16,F
2761,R_10ovNBKxv01DXGQ,Wh_Q,Worry,Kate,Fall,info_s,20,80,50,70,,,F,30s,Caucasian_A,"St. Petersburg, Florida",ambiguous,2/8/16,F
2762,R_TsZduhZhO3gd28x,Wh_Q,Armadillos,Aron,Level,info_s,0,0,61,52,,,F,50s_60s,Caucasian_A,Corinth,info_s,2/8/16,M
2763,R_TsZduhZhO3gd28x,Wh_Q,Manatees,Ed,Rise,info_s,0,32,62,73,,,F,50s_60s,Caucasian_A,Corinth,info_s,2/8/16,M
2764,R_TsZduhZhO3gd28x,Wh_Q,Ants,Kate,Rise,info_s,0,0,62,79,,,F,50s_60s,Caucasian_A,Corinth,info_s,2/8/16,F
2765,R_TsZduhZhO3gd28x,Wh_Q,Maria,Andrea,Fall,info_s,71,64,28,14,,,F,50s_60s,Caucasian_A,Corinth,info_s,2/8/16,F
2766,R_TsZduhZhO3gd28x,Wh_Q,Movies,Ed,Rise,info_s,0,1,76,84,,,F,50s_60s,Caucasian_A,Corinth,invitation,2/8/16,M
2767,R_TsZduhZhO3gd28x,Wh_Q,Bite,Kate,Level,invitation,1,16,80,85,,,F,50s_60s,Caucasian_A,Corinth,invitation,2/8/16,F
2768,R_TsZduhZhO3gd28x,Wh_Q,Game,Andrea,Level,info_s,12,12,40,32,,,F,50s_60s,Caucasian_A,Corinth,invitation,2/8/16,F
2769,R_TsZduhZhO3gd28x,Wh_Q,Run,Aron,Level,invitation,0,5,0,70,,,F,50s_60s,Caucasian_A,Corinth,invitation,2/8/16,M
2770,R_TsZduhZhO3gd28x,Wh_Q,Pen,Aron,Level,info_s,8,0,63,50,,,F,50s_60s,Caucasian_A,Corinth,request,2/8/16,M
2771,R_TsZduhZhO3gd28x,Wh_Q,Pass,Andrea,Rise,request,14,48,40,21,,,F,50s_60s,Caucasian_A,Corinth,request,2/8/16,F
2772,R_TsZduhZhO3gd28x,Wh_Q,Volume,Ed,Rise,request,35,63,83,43,,,F,50s_60s,Caucasian_A,Corinth,request,2/8/16,M
2773,R_TsZduhZhO3gd28x,Wh_Q,Room,Kate,Fall,info_s,61,53,41,28,,,F,50s_60s,Caucasian_A,Corinth,request,2/8/16,F
2774,R_TsZduhZhO3gd28x,Wh_Q,Bag,Ed,Rise,info_s,58,63,29,40,,,F,50s_60s,Caucasian_A,Corinth,ambiguous,2/8/16,M
2775,R_TsZduhZhO3gd28x,Wh_Q,Stuff,Aron,Rise,info_s,62,41,30,50,,,F,50s_60s,Caucasian_A,Corinth,ambiguous,2/8/16,M
2776,R_TsZduhZhO3gd28x,Wh_Q,Cup,Andrea,Fall,info_s,32,41,60,51,,,F,50s_60s,Caucasian_A,Corinth,ambiguous,2/8/16,F
2777,R_TsZduhZhO3gd28x,Wh_Q,Worry,Kate,Level,info_s,21,19,39,51,,,F,50s_60s,Caucasian_A,Corinth,ambiguous,2/8/16,F
2778,R_xlJyu40iCJLo5pv,Wh_Q,Armadillos,Aron,Fall,info_s,0,0,50,50,He doesn't sound all that interested in really finding out where armadillos live.,no,F,30s,Caucasian_A,Miami,info_s,2/8/16,M
2779,R_xlJyu40iCJLo5pv,Wh_Q,Manatees,Ed,Rise,info_s,0,0,86,81,no,no,F,30s,Caucasian_A,Miami,info_s,2/8/16,M
